Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
23.7,138.3,10.6,11.0,5.1,141.9,1,Bhuttan,+1
56.1,147.5,15.2,8.3,4.7,150.7,0,Assam,-1
32.6,136.0,9.2,8.4,5.7,140.4,1,Bhuttan,+1
44.8,141.9,13.6,8.1,4.5,144.4,0,Assam,-1
58.1,154.2,11.4,10.0,6.1,157.7,1,Bhuttan,+1
37.6,134.2,5.7,8.9,4.9,141.6,1,Bhuttan,+1
50.6,126.9,8.1,9.7,3.6,129.4,1,Assam,-1
33.4,159.2,9.6,10.5,5.9,162.2,0,Assam,-1
50.8,150.2,12.4,10.3,4.3,154.3,1,Bhuttan,+1
42.3,148.6,12.8,10.4,6.7,156.0,0,Bhuttan,+1
67.6,157.8,13.8,5.7,3.8,160.3,0,Assam,-1
36.4,126.5,9.2,8.9,6.7,131.3,0,Bhuttan,+1
32.7,147.1,13.1,12.2,6.8,152.9,1,Bhuttan,+1
56.4,139.4,14.4,12.0,7.3,142.9,1,Bhuttan,+1
32.6,144.8,17.9,7.6,4.4,148.9,1,Bhuttan,+1
34.7,134.4,1.6,6.4,6.4,141.2,1,Bhuttan,+1
55.3,146.4,14.7,7.1,4.8,148.9,0,Assam,-1
32.9,154.0,16.8,7.9,4.5,156.5,1,Assam,-1
45.0,136.5,10.1,12.9,5.6,142.0,1,Bhuttan,+1
60.5,154.8,8.9,9.6,5.2,160.2,1,Bhuttan,+1
39.3,139.5,12.8,10.5,4.7,142.0,0,Assam,-1
53.8,120.1,10.3,8.8,4.7,124.1,1,Assam,-1
47.8,149.3,10.0,6.1,4.4,152.2,0,Assam,-1
49.6,118.4,7.3,8.7,6.2,124.4,1,Bhuttan,+1
42.8,156.6,12.5,11.0,4.2,160.1,1,Bhuttan,+1
41.8,148.2,14.7,9.9,5.9,152.1,1,Bhuttan,+1
49.0,154.0,12.0,10.6,3.5,156.5,0,Assam,-1
57.1,154.4,5.7,6.6,5.0,157.9,1,Bhuttan,+1
53.4,164.1,13.3,11.0,7.5,167.8,1,Bhuttan,+1
23.2,119.1,9.6,12.7,6.5,123.7,1,Bhuttan,+1
63.4,144.2,11.5,10.1,5.9,147.7,1,Bhuttan,+1
35.4,173.1,16.0,9.0,3.4,175.6,0,Assam,-1
62.7,135.3,2.9,12.7,6.5,138.8,1,Bhuttan,+1
44.5,137.1,11.6,8.6,5.0,139.6,0,Assam,-1
46.6,160.2,2.0,10.7,6.5,164.0,1,Bhuttan,+1
42.6,127.8,5.1,9.9,5.3,132.7,1,Bhuttan,+1
30.6,142.4,10.5,11.5,5.6,149.0,1,Bhuttan,+1
30.8,134.4,5.4,8.2,5.3,141.7,1,Bhuttan,+1
21.8,132.1,7.0,10.2,5.8,138.9,1,Bhuttan,+1
42.6,136.8,7.6,9.4,6.6,140.5,1,Bhuttan,+1
45.9,154.4,13.0,6.6,5.7,159.2,1,Bhuttan,+1
61.4,153.1,9.3,12.3,5.2,155.6,0,Assam,-1
54.9,154.1,16.2,8.1,5.2,157.7,0,Assam,-1
41.4,147.7,6.3,11.4,6.0,153.8,1,Bhuttan,+1
41.3,149.3,0.2,8.9,4.8,153.9,1,Bhuttan,+1
50.8,143.4,5.6,10.1,5.6,147.7,1,Bhuttan,+1
30.7,130.5,5.6,11.4,7.5,135.6,1,Bhuttan,+1
34.1,148.9,7.4,9.4,4.9,151.4,0,Assam,-1
64.3,141.7,3.9,9.0,4.1,144.2,0,Assam,-1
51.6,141.0,6.6,8.1,7.2,144.5,1,Bhuttan,+1
28.9,136.3,4.4,10.0,3.5,138.8,0,Assam,-1
40.8,135.1,15.4,8.6,5.0,137.6,0,Assam,-1
35.2,138.2,14.7,8.9,5.9,142.8,1,Bhuttan,+1
57.2,154.2,14.8,12.7,5.1,159.0,1,Bhuttan,+1
41.5,140.7,13.3,7.1,5.0,143.2,0,Assam,-1
54.6,152.2,6.5,6.4,5.1,155.7,1,Bhuttan,+1
47.9,149.3,11.8,10.5,4.4,153.7,1,Bhuttan,+1
62.8,135.2,14.4,9.5,7.0,137.7,1,Assam,-1
41.5,137.0,14.8,9.3,4.9,142.1,1,Bhuttan,+1
57.2,157.9,4.7,11.9,5.1,162.4,1,Bhuttan,+1
53.2,124.6,8.9,6.9,5.1,127.1,1,Assam,-1
41.6,144.3,10.4,9.5,6.7,147.8,0,Bhuttan,+1
35.7,150.1,8.3,9.3,5.9,153.7,1,Bhuttan,+1
43.6,139.9,6.0,12.4,5.7,145.0,1,Bhuttan,+1
38.1,146.2,20.1,8.8,4.4,148.7,0,Assam,-1
38.7,143.1,17.0,6.7,4.4,145.6,0,Assam,-1
34.9,158.1,8.2,8.0,4.2,160.6,0,Assam,-1
45.6,143.2,19.5,7.6,4.7,145.7,0,Assam,-1
32.6,150.8,16.8,11.7,6.4,156.7,1,Bhuttan,+1
36.1,154.3,6.4,10.2,6.2,159.8,1,Bhuttan,+1
42.4,151.1,-1.2,11.1,5.8,154.6,1,Bhuttan,+1
54.3,133.0,14.0,7.2,5.7,135.5,0,Assam,-1
37.7,154.5,3.5,10.9,5.1,159.4,1,Bhuttan,+1
59.6,155.1,14.6,5.4,5.9,157.6,0,Assam,-1
50.8,141.3,12.5,10.5,6.4,145.5,1,Bhuttan,+1
41.9,142.4,15.3,8.1,5.6,144.9,0,Assam,-1
42.7,143.1,18.4,8.4,3.7,145.6,0,Assam,-1
57.4,138.3,15.6,11.8,6.0,144.3,1,Bhuttan,+1
58.7,142.5,9.9,6.0,5.5,145.2,0,Assam,-1
55.1,120.8,13.0,9.9,5.4,123.9,0,Assam,-1
46.0,136.3,18.0,8.4,4.5,140.5,0,Assam,-1
28.0,143.3,20.8,8.4,4.2,145.8,0,Assam,-1
44.9,151.2,12.9,8.8,5.1,155.6,1,Bhuttan,+1
36.8,155.0,14.1,7.6,4.9,157.5,0,Assam,-1
32.4,131.1,0.7,13.1,6.8,135.9,1,Bhuttan,+1
30.2,139.1,15.7,10.7,5.9,142.6,0,Bhuttan,+1
60.1,146.9,17.2,8.4,5.1,153.7,1,Assam,-1
42.1,140.5,14.5,8.2,3.7,143.0,0,Assam,-1
41.3,151.3,6.8,6.5,4.7,153.8,0,Assam,-1
52.8,145.2,14.4,8.0,5.1,147.7,0,Assam,-1
34.8,137.4,1.6,7.2,4.5,144.8,1,Bhuttan,+1
48.4,145.2,-1.6,8.4,5.5,148.7,1,Bhuttan,+1
36.6,150.6,14.6,9.4,5.6,153.1,0,Assam,-1
41.2,152.5,1.8,11.8,4.5,158.1,1,Bhuttan,+1
31.6,151.3,11.1,9.6,6.1,154.9,1,Bhuttan,+1
27.2,135.6,10.9,13.4,5.0,139.1,1,Bhuttan,+1
46.1,150.7,7.2,9.6,7.0,157.5,1,Bhuttan,+1
57.4,130.2,6.7,7.4,8.1,137.4,1,Bhuttan,+1
34.2,133.8,5.5,13.2,6.4,139.3,1,Bhuttan,+1
42.3,136.0,10.0,9.0,5.3,139.1,0,Assam,-1
27.7,140.1,9.2,8.5,6.0,145.5,1,Bhuttan,+1
21.9,152.1,17.6,10.3,5.6,158.3,1,Bhuttan,+1
37.3,146.2,8.6,12.2,7.3,150.2,1,Bhuttan,+1
32.3,145.8,14.4,8.0,6.5,152.3,1,Bhuttan,+1
35.1,118.7,6.9,7.4,7.9,125.2,0,Bhuttan,+1
38.9,143.3,9.4,13.3,5.8,146.8,1,Bhuttan,+1
55.3,153.4,6.6,9.3,6.1,155.9,0,Assam,-1
53.1,142.0,9.0,10.8,6.8,146.0,1,Bhuttan,+1
36.9,153.4,9.2,10.8,6.9,157.8,0,Bhuttan,+1
43.2,125.6,1.7,11.1,5.3,129.1,1,Bhuttan,+1
58.9,150.0,7.4,11.4,5.1,153.5,1,Bhuttan,+1
32.0,145.9,10.7,11.6,5.6,149.4,1,Bhuttan,+1
33.4,128.1,3.5,9.1,5.7,133.8,0,Bhuttan,+1
50.9,167.2,8.0,8.9,5.5,169.7,0,Assam,-1
34.4,119.3,5.3,10.5,6.4,126.3,1,Bhuttan,+1
36.7,136.5,14.9,7.6,5.6,142.0,1,Bhuttan,+1
45.6,138.7,11.0,10.8,7.2,143.1,0,Bhuttan,+1
39.8,146.0,8.9,9.2,5.1,149.5,1,Bhuttan,+1
54.7,151.3,12.2,7.1,3.7,154.3,0,Assam,-1
73.2,151.5,8.5,4.9,7.1,154.4,0,Assam,-1
28.0,140.8,13.5,7.5,5.7,145.3,1,Bhuttan,+1
41.7,165.1,20.6,6.2,4.1,167.6,0,Assam,-1
58.0,154.1,-3.7,5.9,4.7,161.6,1,Bhuttan,+1
39.6,155.8,11.2,7.4,5.1,158.3,0,Assam,-1
39.3,143.5,5.9,11.4,5.2,147.0,1,Bhuttan,+1
31.7,132.7,10.3,6.1,4.1,136.3,0,Assam,-1
49.2,132.2,7.6,5.8,5.9,134.7,0,Assam,-1
39.7,147.6,11.4,8.5,7.6,150.1,1,Assam,-1
37.0,153.6,4.8,10.7,5.9,161.4,1,Bhuttan,+1
27.2,124.1,-1.7,6.8,7.1,127.6,1,Bhuttan,+1
43.9,130.3,9.7,5.0,6.4,134.3,0,Assam,-1
51.8,144.7,14.6,8.8,6.6,147.2,0,Assam,-1
32.5,160.8,11.5,7.0,6.0,163.3,0,Assam,-1
53.1,137.9,11.7,9.1,2.0,140.4,0,Assam,-1
46.3,161.9,13.7,5.8,4.4,164.4,0,Assam,-1
45.6,149.4,6.7,7.8,8.5,152.9,1,Bhuttan,+1
41.6,147.8,9.1,7.1,6.7,151.5,1,Bhuttan,+1
63.0,135.0,11.9,8.2,5.3,137.5,1,Assam,-1
44.7,134.7,10.6,8.1,5.9,140.3,0,Bhuttan,+1
31.9,164.4,9.6,10.1,4.0,166.9,0,Assam,-1
64.6,157.1,14.8,8.8,4.9,159.6,0,Assam,-1
49.5,153.0,10.7,9.9,5.1,155.5,0,Assam,-1
30.7,145.0,18.3,7.9,6.5,149.4,1,Bhuttan,+1
45.3,151.5,14.4,7.5,3.1,154.0,1,Assam,-1
46.2,150.8,14.3,7.8,4.6,153.3,0,Assam,-1
19.0,130.8,0.4,11.2,5.6,137.4,1,Bhuttan,+1
44.5,134.8,12.7,7.2,7.2,141.1,0,Bhuttan,+1
43.5,137.9,-3.4,9.0,4.3,144.4,1,Bhuttan,+1
27.1,141.3,22.4,10.4,3.9,146.7,1,Bhuttan,+1
61.0,143.8,6.8,9.7,4.9,146.3,0,Assam,-1
45.1,127.0,11.1,6.6,4.1,130.4,0,Assam,-1
51.3,150.3,11.2,9.9,5.7,153.2,0,Assam,-1
63.5,136.1,9.9,6.2,3.6,138.6,0,Assam,-1
46.2,145.1,11.0,12.0,6.0,148.6,1,Bhuttan,+1
28.1,145.2,13.0,11.6,4.4,148.7,1,Bhuttan,+1
29.0,161.0,11.0,6.5,5.0,163.5,0,Assam,-1
42.0,137.2,8.9,9.5,6.6,141.6,1,Bhuttan,+1
48.0,161.9,12.5,6.6,5.1,164.4,0,Assam,-1
50.7,130.7,14.5,10.2,5.2,133.2,0,Assam,-1
51.8,140.8,9.4,15.1,5.6,144.3,1,Bhuttan,+1
30.7,150.0,8.0,10.0,7.8,154.8,1,Bhuttan,+1
55.5,147.8,7.2,9.0,5.5,150.3,0,Assam,-1
65.6,142.3,17.5,7.8,6.2,145.6,0,Assam,-1
45.1,127.5,12.6,8.1,4.5,130.1,0,Assam,-1
51.9,170.1,9.7,6.5,4.5,173.8,0,Assam,-1
45.2,138.6,15.0,7.2,5.4,141.1,0,Assam,-1
35.0,138.9,13.5,11.7,5.6,142.4,1,Bhuttan,+1
51.2,141.0,-0.4,9.1,5.1,143.5,0,Assam,-1
38.4,137.6,6.4,8.7,6.4,140.1,0,Assam,-1
40.2,142.9,9.0,9.3,4.7,147.7,1,Bhuttan,+1
46.1,135.7,15.6,8.8,4.2,138.2,0,Assam,-1
37.1,144.7,7.2,6.1,3.4,147.2,0,Assam,-1
56.4,129.8,11.9,7.0,3.3,132.3,0,Assam,-1
57.3,160.8,13.4,11.6,6.9,165.2,1,Bhuttan,+1
72.7,133.6,11.6,7.6,4.1,136.1,0,Assam,-1
40.0,146.0,4.4,13.3,5.0,149.5,1,Bhuttan,+1
48.4,157.4,12.6,9.2,6.0,161.5,0,Assam,-1
38.6,141.9,3.2,9.2,7.1,144.4,0,Assam,-1
45.6,140.2,10.6,9.2,5.0,144.2,0,Assam,-1
38.1,152.6,15.2,7.4,5.1,155.1,0,Assam,-1
48.4,148.0,17.5,7.8,5.5,150.5,0,Assam,-1
53.4,143.0,11.6,7.6,4.7,145.5,0,Assam,-1
56.9,149.8,1.5,8.1,7.3,153.3,1,Bhuttan,+1
36.8,146.8,2.0,7.9,7.3,149.3,0,Assam,-1
61.0,149.5,11.6,12.4,5.7,153.4,1,Bhuttan,+1
43.4,145.2,5.9,9.5,5.7,153.1,1,Bhuttan,+1
56.6,148.9,12.7,11.2,6.7,152.4,0,Bhuttan,+1
56.9,141.2,13.5,13.4,7.3,145.1,0,Bhuttan,+1
40.5,143.9,16.7,10.6,3.4,146.4,0,Assam,-1
37.3,132.3,8.5,9.1,6.0,135.0,0,Assam,-1
60.9,143.8,15.4,8.6,6.0,146.3,0,Assam,-1
49.8,128.5,12.0,6.4,5.1,131.0,0,Assam,-1
34.6,143.6,9.9,6.7,6.2,146.1,0,Assam,-1
51.1,148.3,15.0,7.8,5.7,150.8,0,Assam,-1
38.8,136.3,9.9,11.2,7.2,142.4,1,Bhuttan,+1
62.6,129.3,15.6,6.7,5.0,131.9,0,Assam,-1
69.2,133.6,14.4,8.1,5.5,136.1,1,Assam,-1
39.1,151.8,15.6,11.0,4.4,155.3,0,Bhuttan,+1
46.3,137.2,9.3,8.8,3.9,141.1,1,Bhuttan,+1
38.2,160.7,17.0,9.8,6.4,164.4,1,Bhuttan,+1
71.9,145.2,15.3,6.7,3.1,148.1,1,Assam,-1
49.4,154.1,13.5,6.9,3.1,156.6,0,Assam,-1
46.7,130.2,12.5,6.7,6.1,132.7,0,Assam,-1
59.7,146.5,5.8,7.1,4.1,149.0,0,Assam,-1
54.0,155.7,9.8,8.9,6.6,163.3,1,Bhuttan,+1
48.7,153.0,9.4,9.7,5.4,155.5,0,Assam,-1
36.4,143.0,8.4,11.8,5.9,146.5,1,Bhuttan,+1
50.8,149.5,12.7,6.6,6.7,154.6,1,Bhuttan,+1
54.4,144.1,9.2,8.9,6.1,146.6,0,Assam,-1
55.6,167.1,3.9,6.5,5.2,173.7,1,Bhuttan,+1
43.1,160.6,13.3,11.5,4.2,164.1,1,Bhuttan,+1
32.2,164.8,6.6,6.4,5.4,167.3,0,Assam,-1
39.4,123.5,3.4,6.3,5.5,132.2,0,Bhuttan,+1
38.2,152.3,17.1,8.5,6.6,155.8,1,Bhuttan,+1
37.4,138.5,-1.0,7.5,4.4,142.0,1,Bhuttan,+1
48.1,129.3,14.1,8.1,4.9,131.8,1,Assam,-1
58.7,145.8,16.9,7.2,2.8,148.3,0,Assam,-1
57.7,151.9,5.2,9.4,5.6,156.4,1,Bhuttan,+1
42.4,142.7,14.2,9.7,6.2,146.3,1,Bhuttan,+1
49.6,156.7,15.5,8.5,4.4,161.9,0,Assam,-1
32.9,131.7,6.4,9.7,5.6,136.8,1,Bhuttan,+1
40.0,159.8,12.6,8.7,5.2,164.7,1,Bhuttan,+1
47.4,144.6,8.5,8.0,4.7,147.1,0,Assam,-1
41.3,141.4,9.6,11.4,6.1,146.5,1,Bhuttan,+1
23.2,128.1,4.1,8.2,6.1,132.6,1,Bhuttan,+1
44.3,137.6,5.5,8.3,4.5,140.1,0,Assam,-1
33.8,134.5,6.3,9.4,6.8,141.8,1,Bhuttan,+1
69.9,149.3,12.1,8.9,6.1,151.8,0,Assam,-1
52.7,155.3,6.5,12.0,6.5,159.2,1,Bhuttan,+1
47.7,142.4,9.9,5.4,3.5,144.9,0,Assam,-1
49.8,166.5,6.2,7.4,6.4,170.0,1,Bhuttan,+1
24.4,143.1,7.8,10.7,6.1,146.6,1,Bhuttan,+1
41.7,137.9,3.9,11.2,6.0,142.8,1,Bhuttan,+1
54.5,148.6,-0.2,11.2,7.1,153.2,1,Bhuttan,+1
29.9,130.2,13.7,10.3,8.1,136.3,1,Bhuttan,+1
63.0,151.4,12.3,8.5,4.5,153.9,0,Assam,-1
59.3,133.8,9.2,9.4,5.7,136.3,1,Assam,-1
40.6,145.5,1.9,6.5,4.4,148.0,0,Assam,-1
59.9,159.3,-0.3,10.7,5.0,162.8,1,Bhuttan,+1
34.6,155.6,1.8,7.5,3.5,158.1,0,Assam,-1
17.0,124.6,7.8,9.0,4.3,130.6,1,Bhuttan,+1
36.0,130.1,10.4,8.0,4.4,135.4,1,Assam,-1
27.5,137.9,8.2,7.2,5.3,140.4,0,Assam,-1
54.2,132.3,11.4,6.7,5.5,134.8,0,Assam,-1
50.0,161.6,11.0,7.1,4.7,164.1,0,Assam,-1
33.2,146.7,10.0,8.9,4.2,149.2,0,Assam,-1
60.4,151.4,12.2,7.5,5.0,153.9,0,Assam,-1
43.1,140.2,18.3,6.1,7.0,142.7,0,Assam,-1
49.8,156.0,16.2,6.3,6.7,159.5,1,Bhuttan,+1
43.7,138.6,15.8,10.0,6.4,145.1,1,Bhuttan,+1
54.9,160.8,18.9,7.4,4.9,163.3,0,Assam,-1
42.6,138.8,10.9,6.5,5.2,143.2,0,Assam,-1
27.6,141.6,17.4,11.1,6.9,148.0,1,Bhuttan,+1
34.8,141.8,15.4,9.2,5.0,145.3,1,Bhuttan,+1
41.5,173.1,10.4,6.2,5.3,175.6,0,Assam,-1
52.6,144.4,7.7,10.6,3.9,147.3,0,Assam,-1
30.4,147.8,7.8,11.9,6.3,152.9,1,Bhuttan,+1
45.8,161.3,18.8,10.1,5.8,164.8,0,Bhuttan,+1
52.8,133.6,13.4,7.6,3.8,136.8,0,Assam,-1
36.0,133.5,6.3,12.0,3.8,141.8,1,Bhuttan,+1
53.7,152.6,2.3,10.7,6.8,157.1,0,Bhuttan,+1
39.1,143.1,6.5,9.6,3.5,145.6,0,Assam,-1
47.5,137.5,15.4,12.4,7.4,143.2,0,Bhuttan,+1
66.4,157.0,24.8,6.9,5.5,159.6,0,Assam,-1
36.1,147.3,11.0,6.7,4.2,154.0,0,Assam,-1
43.8,148.7,13.3,10.6,7.3,152.2,1,Bhuttan,+1
47.5,138.3,9.8,8.3,7.3,141.8,0,Bhuttan,+1
13.6,125.5,3.6,7.6,5.7,129.0,1,Bhuttan,+1
57.5,172.1,19.6,9.8,6.0,174.6,1,Assam,-1
25.6,127.1,5.8,8.8,6.4,132.9,1,Bhuttan,+1
47.6,147.8,11.7,7.1,5.7,150.3,0,Assam,-1
58.5,155.8,7.1,9.0,6.2,160.3,1,Bhuttan,+1
71.1,171.8,-8.1,14.2,7.0,175.3,1,Bhuttan,+1
29.5,169.3,21.0,6.7,5.9,171.8,0,Assam,-1
27.8,140.4,9.2,10.4,6.2,148.3,1,Bhuttan,+1
43.5,149.8,9.0,10.2,6.4,153.6,1,Bhuttan,+1
56.6,141.4,13.6,11.0,6.8,145.3,0,Assam,-1
43.0,141.3,10.2,6.3,4.3,143.8,0,Assam,-1
41.8,156.7,17.2,7.5,5.4,159.2,0,Assam,-1
55.8,152.8,9.1,8.0,5.3,155.3,0,Assam,-1
50.4,154.4,14.5,8.3,4.8,160.4,1,Bhuttan,+1
45.3,131.9,10.7,9.0,5.9,135.4,1,Bhuttan,+1
39.1,147.0,9.3,8.1,6.3,149.5,0,Assam,-1
39.0,141.0,14.2,8.9,5.6,143.5,0,Assam,-1
52.8,152.6,15.7,8.4,3.5,156.0,0,Assam,-1
34.6,144.6,18.7,10.3,5.2,150.3,0,Bhuttan,+1
34.3,151.8,11.3,11.6,4.6,156.0,1,Bhuttan,+1
60.5,158.2,9.2,7.9,4.6,160.7,0,Assam,-1
60.6,134.7,13.8,11.1,4.4,137.2,0,Assam,-1
38.9,139.2,8.6,12.1,6.9,143.7,1,Bhuttan,+1
49.8,146.9,10.5,12.6,7.4,150.4,1,Bhuttan,+1
47.5,126.1,11.6,8.2,4.9,128.6,0,Assam,-1
44.9,140.4,5.8,8.1,4.4,142.9,0,Assam,-1
23.1,140.3,10.3,9.3,7.5,143.8,1,Bhuttan,+1
28.9,143.8,16.0,6.2,5.2,146.3,0,Assam,-1
71.7,149.0,14.5,10.0,5.4,151.5,0,Assam,-1
59.3,147.2,17.4,9.7,5.5,149.7,1,Assam,-1
50.1,145.1,12.0,9.5,6.6,147.6,0,Assam,-1
44.5,154.7,24.2,11.6,6.9,161.8,1,Bhuttan,+1
44.0,132.8,9.6,6.7,5.2,135.3,0,Assam,-1
45.5,158.5,2.8,10.3,4.8,161.5,0,Assam,-1
36.5,145.8,21.6,9.6,5.8,149.5,0,Bhuttan,+1
24.9,141.4,11.6,5.7,7.5,143.9,0,Assam,-1
44.7,133.7,3.0,12.2,5.3,140.2,0,Bhuttan,+1
45.5,155.2,14.3,9.6,4.2,157.7,0,Assam,-1
46.8,157.8,8.7,8.4,5.7,160.3,0,Assam,-1
41.2,139.3,12.9,10.9,6.6,144.3,1,Bhuttan,+1
45.0,138.3,16.9,8.4,5.7,142.6,1,Bhuttan,+1
32.6,141.2,11.2,8.2,4.8,143.7,0,Assam,-1
55.0,150.9,8.1,13.0,6.1,155.7,1,Bhuttan,+1
39.0,152.9,14.1,8.2,5.2,157.2,0,Assam,-1
57.8,147.2,13.1,9.6,6.1,149.7,0,Assam,-1
30.7,150.1,6.6,7.4,5.4,152.6,0,Assam,-1
56.0,140.0,12.9,6.5,4.5,144.3,0,Assam,-1
53.9,146.7,1.8,8.2,4.4,149.2,0,Assam,-1
51.1,130.2,11.0,6.6,7.0,132.7,0,Assam,-1
56.6,160.7,9.7,8.8,4.7,163.2,0,Assam,-1
36.7,172.9,7.1,8.6,7.0,175.4,0,Assam,-1
25.7,125.1,4.4,4.7,6.6,130.0,1,Bhuttan,+1
70.0,178.5,9.0,7.4,5.5,181.0,0,Assam,-1
42.8,169.8,7.5,10.3,5.0,172.3,0,Assam,-1
45.8,145.7,10.4,10.6,6.4,151.9,1,Bhuttan,+1
39.0,133.4,7.2,10.1,4.9,140.3,1,Bhuttan,+1
16.6,152.8,12.7,8.6,6.6,156.3,1,Bhuttan,+1
25.8,123.2,5.4,8.9,7.3,129.8,0,Bhuttan,+1
46.1,136.4,4.6,6.4,5.6,143.8,1,Bhuttan,+1
57.6,151.5,2.5,12.1,5.8,155.0,1,Bhuttan,+1
59.7,140.4,14.9,9.7,5.4,142.9,0,Assam,-1
53.9,143.9,4.1,11.2,7.4,148.5,1,Bhuttan,+1
31.2,170.6,4.8,5.1,4.1,173.1,0,Assam,-1
46.1,143.0,10.7,7.1,4.7,145.5,0,Assam,-1
74.4,145.3,14.3,7.3,4.8,147.8,0,Assam,-1
55.9,150.0,18.3,7.9,5.3,152.5,0,Assam,-1
36.7,143.2,8.1,8.6,5.2,145.8,0,Assam,-1
49.9,141.4,5.1,9.9,5.4,144.9,1,Bhuttan,+1
40.8,127.0,6.8,10.3,5.7,131.6,1,Bhuttan,+1
49.3,131.5,10.6,6.7,3.8,134.0,0,Assam,-1
38.8,158.9,11.1,9.7,4.9,162.4,1,Bhuttan,+1
59.4,140.0,4.3,6.5,5.7,142.5,0,Assam,-1
41.9,142.0,20.4,13.0,6.8,145.9,1,Bhuttan,+1
36.6,130.4,5.9,9.2,7.0,135.7,1,Bhuttan,+1
55.6,154.3,9.3,8.2,4.0,158.8,0,Assam,-1
27.2,145.5,4.0,7.6,7.2,149.0,1,Bhuttan,+1
46.1,158.0,8.9,9.9,8.2,162.9,1,Bhuttan,+1
53.8,133.8,8.6,6.8,4.1,138.0,0,Assam,-1
56.5,137.2,10.4,10.4,4.7,143.2,0,Bhuttan,+1
18.6,129.6,9.1,11.7,6.5,135.2,1,Bhuttan,+1
59.5,139.6,16.3,7.4,6.6,142.1,0,Assam,-1
45.6,148.0,8.0,9.4,6.8,152.4,1,Bhuttan,+1
52.6,127.6,12.9,9.4,6.4,130.5,0,Assam,-1
30.8,127.9,7.6,10.3,6.4,132.5,1,Bhuttan,+1
37.8,158.5,5.5,9.1,6.0,161.0,0,Assam,-1
21.2,113.9,6.4,14.0,3.3,120.0,1,Bhuttan,+1
71.3,142.3,17.1,8.2,4.4,144.8,1,Assam,-1
51.9,161.7,13.0,13.1,7.0,165.2,1,Bhuttan,+1
33.2,146.9,6.2,7.3,6.9,150.4,1,Bhuttan,+1
53.0,136.9,12.7,8.6,5.4,140.1,0,Assam,-1
32.0,130.7,10.8,6.5,4.9,133.2,1,Assam,-1
57.6,154.1,14.9,5.9,4.3,156.6,0,Assam,-1
22.1,163.6,10.5,10.3,3.2,166.1,1,Assam,-1
49.8,151.2,8.6,10.1,3.7,155.6,0,Bhuttan,+1
51.2,133.2,11.3,9.2,5.3,136.2,0,Assam,-1
60.8,144.8,7.4,7.8,3.4,147.3,0,Assam,-1
37.9,152.1,11.9,8.1,5.8,158.3,1,Bhuttan,+1
47.1,157.3,16.8,6.6,6.1,160.7,0,Assam,-1
50.8,142.3,12.5,8.9,3.0,144.8,0,Assam,-1
40.7,145.5,22.4,9.2,4.3,149.0,1,Bhuttan,+1
53.9,145.5,13.4,8.5,5.6,148.8,0,Assam,-1
55.7,143.3,18.0,7.9,5.4,146.4,1,Assam,-1
49.7,146.5,21.0,7.7,4.5,149.0,1,Assam,-1
48.6,154.9,11.3,7.5,2.8,157.4,0,Assam,-1
24.6,156.4,3.1,6.8,5.9,158.9,0,Assam,-1
38.1,132.9,0.8,8.0,6.0,138.1,1,Bhuttan,+1
61.1,147.2,7.5,6.2,5.2,150.5,0,Assam,-1
59.1,136.8,14.5,10.1,6.6,139.3,0,Assam,-1
48.1,154.1,13.3,6.8,5.1,156.6,0,Assam,-1
38.0,143.6,20.4,5.5,4.9,148.3,1,Bhuttan,+1
32.4,164.5,15.0,8.7,5.6,167.0,0,Assam,-1
27.8,155.7,6.4,7.4,5.3,158.2,0,Assam,-1
17.4,120.6,4.0,8.9,6.0,127.8,0,Bhuttan,+1
35.5,144.8,14.5,11.3,6.7,148.3,1,Bhuttan,+1
54.1,162.3,6.5,9.2,3.9,164.8,0,Assam,-1
57.9,145.0,7.7,11.0,6.8,148.6,0,Bhuttan,+1
51.1,150.7,14.2,9.8,6.1,155.4,1,Bhuttan,+1
57.0,134.8,13.2,6.6,5.0,137.3,0,Assam,-1
36.9,153.7,14.3,5.9,3.9,156.2,0,Assam,-1
53.3,152.8,6.3,10.3,4.9,156.4,0,Assam,-1
40.1,142.3,11.9,5.5,5.0,144.8,0,Assam,-1
54.1,167.5,20.1,10.5,3.1,171.7,0,Assam,-1
57.7,147.9,20.7,6.4,5.8,150.4,0,Assam,-1
56.9,143.8,2.8,9.2,7.4,150.8,1,Bhuttan,+1
41.0,138.2,12.6,5.8,5.0,143.0,0,Assam,-1
42.0,153.3,18.1,8.2,7.8,155.8,0,Assam,-1
36.5,133.6,12.0,7.6,6.0,136.1,0,Assam,-1
44.2,145.7,16.3,13.3,6.8,151.1,1,Bhuttan,+1
40.9,146.9,10.1,9.7,7.2,151.1,1,Bhuttan,+1
41.6,138.5,2.2,10.5,4.2,143.0,1,Bhuttan,+1
46.9,141.6,8.6,7.7,6.3,144.1,0,Assam,-1
47.9,152.4,10.4,11.6,4.5,155.6,0,Assam,-1
46.2,132.0,10.8,7.7,3.1,134.5,1,Assam,-1
57.6,173.2,13.4,8.5,4.9,176.7,1,Bhuttan,+1
52.5,137.2,8.8,8.2,4.8,139.7,0,Assam,-1
49.4,148.0,14.1,7.1,4.2,150.5,0,Assam,-1
66.4,134.4,11.7,9.1,6.7,137.6,1,Assam,-1
